stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3688,2406,"Sterlinga-Rewolucji 1905r.",,51.775140,19.469240,1,,0,,,0
3699,2395,"pl. Wolności",,51.776990,19.454150,1,,0,,,0
3704,2398,"Franciszkańska-Wojska Polskiego",,51.785420,19.459980,1,,0,,,0
3714,2412,"Konstantynowska-Smulska",,51.751600,19.371790,1,,0,,,0
3715,2413,"Konstantynowska-Zaj. Muzealna Brus NŻ",,51.753480,19.381770,1,,0,,,0
3716,2414,"Konstantynowska-Zaj. Muzealna Brus NŻ",,51.753570,19.381830,1,,0,,,0
3726,2411,"Konstantynowska-Smulska",,51.751430,19.371380,1,,0,,,0
3727,2415,"Konstantynowska-Krańcowa NŻ",,51.759390,19.399210,1,,0,,,0
3728,2416,"Konstantynowska-Krańcowa NŻ",,51.759400,19.399020,1,,0,,,0
3729,2408,"Klonowa-Lutomierska",,51.788510,19.428560,1,,0,,,0
3730,2409,"Klonowa-Lutomierska",,51.787390,19.427770,1,,0,,,0
3731,2410,"Klonowa-Lutomierska",,51.788460,19.428660,1,,0,,,0
3732,2417,"Tatrzańska-Rydla",,51.736060,19.494480,1,,0,,,0
3739,2418,"3 Maja-Korczaka NŻ",,51.718210,19.441250,1,,0,,,0
3740,2419,"3 Maja-Korczaka NŻ",,51.718030,19.442320,1,,0,,,0
3746,2420,"Tatrzańska-Brzechwy NŻ",,51.746490,19.493770,1,,0,,,0
3747,2421,"Niciarniana-Dw. Łódź Zarzew NŻ",,51.750490,19.512550,1,,0,,,0
3748,2422,"Maciejewskiego-Dw. Łódź Zarzew",,51.750740,19.513810,1,,0,,,0
3749,2423,"Papiernicza-Urząd Skarbowy Widzew",,51.747510,19.516290,1,,0,,,0
3753,3624,"Łódzka 12 NŻ (Konstantynów)",,51.747020,19.328460,1,,0,,,0
3754,3625,"Łódzka-Gdańska NŻ (Konstantynów)",,51.747300,19.340040,1,,0,,,0
3755,3626,"Łódzka-Armii Krajowej NŻ (Konst.)",,51.749270,19.360560,1,,0,,,0
3756,3627,"Łódzka-Krótka NŻ (Konstantynów)",,51.746550,19.330490,1,,0,,,0
3757,2426,"Pomorska-Popielarnia NŻ",,51.771080,19.574540,1,,0,,,0
3758,2427,"Pomorska-Popielarnia NŻ",,51.770530,19.573400,1,,0,,,0
3762,2253,"Śląska-Niższa",,51.728120,19.490840,1,,0,,,0
3764,5353,"Konspiracyjnego WP-Śląska",,51.728130,19.498160,1,,0,,,0
3771,2428,"Strykowska-Wojska Polskiego NŻ",,51.793550,19.488710,1,,0,,,0
3772,2424,"Źródłowa-Bulwary Nad Łódką NŻ",,51.783510,19.470460,1,,0,,,0
3773,2425,"Źródłowa-Bulwary Nad Łódką NŻ",,51.783260,19.470980,1,,0,,,0
3774,2431,"Sterlinga-Północna",,51.779640,19.468350,1,,0,,,0
3779,5362,"Traugutta-Sienkiewicza",,51.769080,19.461450,1,,0,,,0
3780,2433,"Starogardzka-Odrzańska",,51.712920,19.425340,1,,0,,,0
3781,2442,"Bronisin-Konspiracji NŻ",,51.694520,19.528530,1,,0,,,0
3782,2443,"Bronisin-Konspiracji NŻ",,51.694530,19.528450,1,,0,,,0
3783,2444,"Bronisin-Brójecka NŻ",,51.691210,19.529170,1,,0,,,0
3784,2432,"Waltera-Janke-Nowe Sady NŻ",,51.741930,19.422140,1,,0,,,0
3787,3628,"Główna-1 Maja",,51.729610,19.684180,2,,0,,,0
3788,3629,"Główna-1 Maja",,51.729710,19.684170,2,,0,,,0
3789,2445,"Waltera-Janke-Nowe Sady NŻ",,51.741850,19.421420,1,,0,,,0
3792,5369,"Podchorążych-park Podchorążych",,51.782190,19.363580,1,,0,,,0
3798,4135,"Szczecińska-Wersalska",,51.810530,19.375730,1,,0,,,0
3799,4136,"Szczecińska-Wersalska",,51.811230,19.376390,1,,0,,,0
3803,5380,"Zakładowa-Józefiaka NŻ",,51.737610,19.585130,1,,0,,,0
3804,5381,"Olechowska-Zakładowa NŻ",,51.741660,19.559060,1,,0,,,0
3806,5382,"Olechowska-Zakładowa NŻ",,51.741690,19.558950,1,,0,,,0
3807,2447,"Tuszyńska-Paderewskiego NŻ",,51.729670,19.468970,1,,0,,,0
3808,2448,"Tuszyńska-Piaseczna NŻ",,51.732100,19.466800,1,,0,,,0
3809,2449,"Tuszyńska-Piaseczna NŻ",,51.732100,19.466730,1,,0,,,0
3813,2440,"Szczecińska-Rąbieńska",,51.790150,19.354540,1,,0,,,0
3815,2450,"Żeromskiego-Więckowskiego (LO nr 1)",,51.772500,19.445340,1,,0,,,0
3816,2452,"Zgierska-Brzoskwiniowa NŻ",,51.825830,19.428140,1,,0,,,0
3817,5384,"Franciszkańska-Inflancka",,51.799980,19.460900,1,,0,,,0
3818,5385,"Franciszkańska-Kowalska",,51.795670,19.460410,1,,0,,,0
3820,2453,"Kolumny-Kolumny 432 NŻ",,51.716220,19.567310,1,,0,,,0
3821,2456,"Kerna-Brzezińska",,51.796160,19.515030,1,,0,,,0
3822,2457,"Centrum Handlowe",,51.793000,19.512940,1,,0,,,0
3823,2454,"Wojska Polskiego-Głowackiego NŻ",,51.787180,19.472140,1,,0,,,0
3824,2455,"Wojska Polskiego-Głowackiego NŻ",,51.786910,19.470780,1,,0,,,0
3827,5391,"Kilińskiego-Mochnackiego",,51.734180,19.478780,1,,0,,,0
3828,5395,"600-lecia miasta Łodzi-Nowe Górki NŻ",,51.698300,19.511700,1,,0,,,0
3829,5397,"Kolumny-Bronisin NŻ",,51.708250,19.518880,1,,0,,,0
3830,5398,"Kolumny-Bronisin NŻ",,51.708250,19.519390,1,,0,,,0
3831,5399,"Nowe Górki-600-lecia miasta Łodzi NŻ",,51.699390,19.509060,1,,0,,,0
3833,5400,"Boya-Żeleńskiego-Park Szarych Szeregów",,51.790750,19.468830,1,,0,,,0
3834,5401,"Boya-Żeleńskiego-Park Szarych Szeregów",,51.790810,19.468100,1,,0,,,0
3835,2463,"Struga-Kościuszki",,51.765260,19.453400,1,,0,,,0
3836,2311,"Północna",,0.000000,0.000000,1,,0,,,0
3837,2430,"Żeromskiego-Struga",,0.000000,0.000000,1,,0,,,0
3838,2429,"Żeromskiego-Struga",,51.765030,19.447010,1,,0,,,0
3841,4883,"Nowomiejska-Północna",,51.779580,19.453930,1,,0,,,0
3842,2462,"Niższa-Broniewskiego",,0.000000,0.000000,1,,0,,,0
